line,id,N,E,Z,alt,TxRoll,TxPitch,TxYaw,RxRoll,RxPith,RxYaw,Off[0],Off[1],Off[2],Off[3],Off[4],Off[5],Off[6],Off[7],Off[8],Off[9],Off[10],Off[11],Off[12],Off[13],Off[14],Off[15],Off[16],Off[17],Off[18],Off[19],Off[20],Off[21],Off[22],Off[23],Off[24],Off[25],Off[26],Off[27],Off[28],Off[29],Off[30],Off[31],Off[32],Off[33]
100101,     260.0,  434103.6,4195425.5, 2315.2, 33.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.4139e-11, 2.0642e-11, 1.3158e-11, 8.5577e-12, 5.5089e-12, 3.5056e-12, 2.2849e-12, 1.4716e-12, 9.7779e-13, 5.5646e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     261.0,  434132.3,4195436.5, 2315.7, 32.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.4634e-11, 2.1149e-11, 1.3435e-11, 8.7055e-12, 5.5046e-12, 3.4930e-12, 2.2748e-12, 1.4382e-12, 9.2914e-13, 5.8742e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     262.0,  434160.5,4195448.0, 2315.9, 32.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.4684e-11, 2.1240e-11, 1.3333e-11, 8.5241e-12, 5.4195e-12, 3.4180e-12, 2.1957e-12, 1.4750e-12, 9.9169e-13, 6.3254e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     263.0,  434189.6,4195460.5, 2316.0, 32.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.4139e-11, 2.0975e-11, 1.3404e-11, 8.5013e-12, 5.4906e-12, 3.5064e-12, 2.2679e-12, 1.4274e-12, 9.5228e-13, 6.0454e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     264.0,  434219.7,4195474.0, 2316.0, 33.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3512e-11, 2.0685e-11, 1.3156e-11, 8.4260e-12, 5.4332e-12, 3.4789e-12, 2.2542e-12, 1.4895e-12, 1.0092e-12, 6.5700e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     265.0,  434251.1,4195487.5, 2316.0, 33.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3136e-11, 2.0602e-11, 1.2999e-11, 8.3048e-12, 5.3570e-12, 3.4657e-12, 2.2679e-12, 1.4895e-12, 9.6613e-13, 6.2446e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     266.0,  434280.7,4195499.5, 2316.0, 33.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2813e-11, 2.0381e-11, 1.2895e-11, 8.3591e-12, 5.4111e-12, 3.5123e-12, 2.3441e-12, 1.5027e-12, 9.4059e-13, 6.1069e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     267.0,  434311.5,4195511.5, 2316.0, 32.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2813e-11, 2.0320e-11, 1.2949e-11, 8.3005e-12, 5.3509e-12, 3.4613e-12, 2.2705e-12, 1.4826e-12, 9.6805e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     268.0,  434343.1,4195523.0, 2316.0, 31.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3089e-11, 2.0651e-11, 1.2976e-11, 8.2757e-12, 5.3140e-12, 3.4338e-12, 2.3235e-12, 1.5496e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     269.0,  434375.2,4195534.5, 2316.0, 30.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3895e-11, 2.1007e-11, 1.3277e-11, 8.4831e-12, 5.3996e-12, 3.5019e-12, 2.3485e-12, 1.5879e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     270.0,  434406.9,4195547.0, 2316.1, 31.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.4534e-11, 2.1113e-11, 1.3408e-11, 8.5623e-12, 5.5057e-12, 3.6041e-12, 2.3820e-12, 1.6228e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     271.0,  434438.0,4195560.0, 2316.1, 32.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3847e-11, 2.0934e-11, 1.3358e-11, 8.5946e-12, 5.6053e-12, 3.6002e-12, 2.3861e-12, 1.6268e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     272.0,  434468.9,4195573.5, 2316.5, 34.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2858e-11, 2.0442e-11, 1.3182e-11, 8.4831e-12, 5.5766e-12, 3.6683e-12, 2.4605e-12, 1.7048e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     273.0,  434499.2,4195586.5, 2317.0, 34.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2181e-11, 2.0110e-11, 1.2940e-11, 8.3297e-12, 5.3923e-12, 3.6253e-12, 2.4623e-12, 1.6985e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     274.0,  434530.2,4195599.0, 2317.1, 35.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1271e-11, 1.9673e-11, 1.2598e-11, 7.9856e-12, 5.1777e-12, 3.3429e-12, 2.3180e-12, 1.5550e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     275.0,  434562.0,4195611.5, 2317.0, 35.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0203e-11, 1.9168e-11, 1.2286e-11, 7.8695e-12, 5.0922e-12, 3.2725e-12, 2.2412e-12, 1.4716e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     276.0,  434595.4,4195623.0, 2317.0, 36.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0005e-11, 1.8817e-11, 1.2034e-11, 7.8033e-12, 5.0406e-12, 3.2350e-12, 2.1813e-12, 1.4227e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     277.0,  434630.2,4195634.0, 2317.3, 36.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9692e-11, 1.8476e-11, 1.2138e-11, 7.8642e-12, 5.0951e-12, 3.2785e-12, 2.2206e-12, 1.4622e-12, 9.4059e-13, 5.9651e-13, 3.9842e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     278.0,  434665.2,4195644.5, 2317.8, 35.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9887e-11, 1.8606e-11, 1.2040e-11, 7.8046e-12, 4.9898e-12, 3.2350e-12, 2.1489e-12, 1.3895e-12, 9.2096e-13, 5.8742e-13, 3.9573e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     279.0,  434699.2,4195654.0, 2318.1, 34.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 2.9926e-11, 1.8632e-11, 1.2066e-11, 7.7980e-12, 5.0063e-12, 3.2382e-12, 2.1509e-12, 1.4503e-12, 9.6503e-13, 6.3234e-13, 4.3462e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     280.0,  434732.9,4195664.5, 2318.7, 33.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0044e-11, 1.8897e-11, 1.2138e-11, 7.8815e-12, 5.0715e-12, 3.2993e-12, 2.1858e-12, 1.4249e-12, 9.3095e-13, 6.2078e-13, 4.2211e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     281.0,  434766.6,4195676.0, 2319.0, 33.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0323e-11, 1.8924e-11, 1.2036e-11, 7.8495e-12, 5.0555e-12, 3.2939e-12, 2.1169e-12, 1.3909e-12, 8.8892e-13, 5.8865e-13, 4.0004e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     282.0,  434796.5,4195687.5, 2319.0, 33.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0607e-11, 1.9032e-11, 1.2079e-11, 7.8936e-12, 4.9697e-12, 3.2271e-12, 2.0107e-12, 1.2999e-12, 7.9217e-13, 5.5262e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     283.0,  434826.2,4195699.5, 2319.0, 33.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0485e-11, 1.8978e-11, 1.2038e-11, 7.8270e-12, 4.9825e-12, 3.2336e-12, 2.0343e-12, 1.3217e-12, 8.2527e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     284.0,  434857.6,4195711.0, 2319.0, 33.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0364e-11, 1.8897e-11, 1.1951e-11, 7.6710e-12, 4.8512e-12, 3.1860e-12, 2.0077e-12, 1.2953e-12, 8.0437e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     285.0,  434890.4,4195722.5, 2319.0, 32.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0525e-11, 1.8978e-11, 1.1942e-11, 7.6379e-12, 4.8242e-12, 3.0869e-12, 1.9134e-12, 1.2042e-12, 7.0882e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     286.0,  434924.1,4195733.5, 2319.2, 31.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0895e-11, 1.9141e-11, 1.2036e-11, 7.6202e-12, 4.8165e-12, 3.1106e-12, 1.9619e-12, 1.2379e-12, 7.4830e-13, 4.9741e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     287.0,  434956.5,4195744.0, 2319.6, 30.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1699e-11, 1.9502e-11, 1.2307e-11, 7.7797e-12, 5.0174e-12, 3.1886e-12, 2.0146e-12, 1.2862e-12, 7.9793e-13, 5.4430e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     288.0,  434987.7,4195754.0, 2319.9, 30.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2494e-11, 1.9875e-11, 1.2525e-11, 7.9475e-12, 5.1275e-12, 3.2625e-12, 2.0968e-12, 1.3483e-12, 8.6690e-13, 6.0270e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     289.0,  435019.1,4195765.0, 2320.0, 29.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2997e-11, 2.0170e-11, 1.2775e-11, 8.1215e-12, 5.2506e-12, 3.3727e-12, 2.1655e-12, 1.4086e-12, 9.2045e-13, 6.2602e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     290.0,  435050.6,4195776.0, 2320.0, 29.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3276e-11, 2.0472e-11, 1.2982e-11, 8.2976e-12, 5.3488e-12, 3.4555e-12, 2.3049e-12, 1.4588e-12, 9.4164e-13, 6.4571e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     291.0,  435081.7,4195787.0, 2320.0, 29.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3276e-11, 2.0503e-11, 1.2831e-11, 8.2425e-12, 5.3039e-12, 3.3840e-12, 2.2298e-12, 1.4400e-12, 9.5040e-13, 6.4985e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     292.0,  435112.1,4195798.0, 2320.0, 30.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2449e-11, 2.0110e-11, 1.2574e-11, 8.0048e-12, 5.1313e-12, 3.2745e-12, 2.1217e-12, 1.4135e-12, 9.3901e-13, 6.2759e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     293.0,  435142.6,4195809.0, 2320.0, 32.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1103e-11, 1.9223e-11, 1.2056e-11, 7.8376e-12, 4.9907e-12, 3.2239e-12, 2.0512e-12, 1.3668e-12, 9.2248e-13, 6.2001e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     294.0,  435173.3,4195819.0, 2320.0, 32.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0895e-11, 1.9223e-11, 1.2071e-11, 7.6404e-12, 4.8329e-12, 3.1339e-12, 2.0142e-12, 1.3457e-12, 9.0767e-13, 5.9256e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     295.0,  435204.3,4195829.0, 2320.0, 32.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.0648e-11, 1.9141e-11, 1.2092e-11, 7.6392e-12, 4.8714e-12, 3.1614e-12, 1.9875e-12, 1.3116e-12, 8.4401e-13, 5.3558e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     296.0,  435237.1,4195839.0, 2320.2, 32.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1187e-11, 1.9223e-11, 1.2123e-11, 7.6749e-12, 4.8486e-12, 3.1241e-12, 2.0643e-12, 1.3840e-12, 9.1616e-13, 5.8619e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     297.0,  435270.5,4195849.0, 2320.6, 32.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1613e-11, 1.9474e-11, 1.2219e-11, 7.7393e-12, 4.9625e-12, 3.2474e-12, 2.1359e-12, 1.4393e-12, 9.8940e-13, 6.8126e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     298.0,  435303.4,4195859.5, 2320.9, 32.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1873e-11, 1.9587e-11, 1.2299e-11, 7.8086e-12, 5.0341e-12, 3.1545e-12, 2.0715e-12, 1.3625e-12, 9.1290e-13, 5.9850e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     299.0,  435335.7,4195869.5, 2321.0, 32.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1613e-11, 1.9390e-11, 1.2095e-11, 7.6176e-12, 4.8899e-12, 3.0641e-12, 2.0168e-12, 1.3135e-12, 8.7359e-13, 5.5726e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     300.0,  435365.8,4195879.5, 2321.0, 32.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1145e-11, 1.9334e-11, 1.1997e-11, 7.5649e-12, 4.8286e-12, 3.1045e-12, 1.9892e-12, 1.2856e-12, 8.5802e-13, 5.7531e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     301.0,  435395.8,4195891.0, 2321.0, 32.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1229e-11, 1.9223e-11, 1.1973e-11, 7.4734e-12, 4.8190e-12, 3.0857e-12, 2.0516e-12, 1.3522e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     302.0,  435426.3,4195904.5, 2321.1, 30.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2404e-11, 1.9530e-11, 1.2114e-11, 7.5127e-12, 4.8793e-12, 3.1395e-12, 2.0072e-12, 1.3588e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     303.0,  435454.7,4195918.0, 2321.2, 28.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.4139e-11, 2.0852e-11, 1.2706e-11, 8.1089e-12, 5.1457e-12, 3.3456e-12, 2.1833e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     304.0,  435481.8,4195931.5, 2322.0, 26.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.5821e-11, 2.1942e-11, 1.3333e-11, 8.4110e-12, 5.3705e-12, 3.5213e-12, 2.3180e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     305.0,  435509.4,4195945.5, 2322.5, 26.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.6802e-11, 2.2457e-11, 1.3735e-11, 8.6179e-12, 5.5274e-12, 3.6142e-12, 2.4205e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     306.0,  435538.1,4195959.0, 2322.8, 26.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.6830e-11, 2.2486e-11, 1.3692e-11, 8.6788e-12, 5.5733e-12, 3.6779e-12, 2.4521e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     307.0,  435568.2,4195972.5, 2322.3, 28.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.6087e-11, 2.2018e-11, 1.3312e-11, 8.5424e-12, 5.5263e-12, 3.6332e-12, 2.4335e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     308.0,  435599.4,4195986.0, 2321.7, 29.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.4887e-11, 2.1253e-11, 1.3109e-11, 8.4514e-12, 5.4618e-12, 3.6064e-12, 2.3441e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     309.0,  435629.1,4195998.0, 2322.0, 30.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.3512e-11, 2.0320e-11, 1.2642e-11, 7.9693e-12, 5.2436e-12, 3.4540e-12, 2.2391e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     310.0,  435660.5,4196011.0, 2322.2, 32.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2270e-11, 1.9418e-11, 1.2131e-11, 7.6316e-12, 5.0165e-12, 3.2665e-12, 2.1635e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     311.0,  435692.4,4196024.0, 2322.9, 32.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1527e-11, 1.8951e-11, 1.1850e-11, 7.3921e-12, 4.8199e-12, 3.1173e-12, 2.0674e-12, 1.4202e-12, 9.7054e-13, 7.1407e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     312.0,  435724.7,4196037.5, 2323.0, 33.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN, 3.1314e-11, 1.8843e-11, 1.1746e-11, 7.3491e-12, 4.6367e-12, 2.9882e-12, 1.9553e-12, 1.3101e-12, 8.7104e-13, 6.1427e-13,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
