line,id,N,E,Z,alt,TxRoll,TxPitch,TxYaw,RxRoll,RxPith,RxYaw,Off[0],Off[1],Off[2],Off[3],Off[4],Off[5],Off[6],Off[7],Off[8],Off[9],Off[10],Off[11],Off[12],Off[13],Off[14],Off[15],Off[16],Off[17],Off[18],Off[19],Off[20],Off[21],Off[22],Off[23],Off[24],Off[25]
100101,     267.0,  434311.5,4195511.5, 2316.0, 32.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.2189e-09, 3.1991e-09, 2.1912e-09, 1.3773e-09, 8.4041e-10, 5.3811e-10, 3.4831e-10, 2.1895e-10, 1.4466e-10, 8.7368e-11, 5.8383e-11, 3.5534e-11, 2.2750e-11, 1.5644e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     268.0,  434343.1,4195523.0, 2316.0, 31.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.4085e-09, 3.2749e-09, 2.2739e-09, 1.4350e-09, 8.7258e-10, 5.5309e-10, 3.4879e-10, 2.2009e-10, 1.4501e-10, 8.7442e-11, 5.7938e-11, 3.7396e-11, 2.2651e-11, 1.4644e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     269.0,  434375.2,4195534.5, 2316.0, 30.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.6680e-09, 3.3667e-09, 2.3565e-09, 1.5337e-09, 9.0857e-10, 5.6573e-10, 3.5297e-10, 2.1607e-10, 1.4585e-10, 8.6775e-11, 5.8495e-11, 3.8674e-11, 2.3180e-11, 1.5057e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     270.0,  434406.9,4195547.0, 2316.1, 31.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.6808e-09, 3.3266e-09, 2.3578e-09, 1.5151e-09, 8.9166e-10, 5.5639e-10, 3.5272e-10, 2.1831e-10, 1.5077e-10, 9.0360e-11, 5.6637e-11, 3.8510e-11, 2.4054e-11, 1.5299e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     271.0,  434438.0,4195560.0, 2316.1, 32.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.5122e-09, 3.2679e-09, 2.2688e-09, 1.4512e-09, 8.5676e-10, 5.4374e-10, 3.5396e-10, 2.1293e-10, 1.4325e-10, 9.2532e-11, 5.4624e-11, 3.7551e-11, 2.3973e-11, 1.4929e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     272.0,  434468.9,4195573.5, 2316.5, 34.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.2776e-09, 3.1261e-09, 2.1546e-09, 1.3175e-09, 8.3194e-10, 5.2049e-10, 3.4447e-10, 2.1170e-10, 1.3796e-10, 9.0756e-11, 5.2586e-11, 3.7049e-11, 2.4054e-11, 1.5205e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     273.0,  434499.2,4195586.5, 2317.0, 34.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.1034e-09, 3.0049e-09, 2.0338e-09, 1.2798e-09, 8.1973e-10, 5.0884e-10, 3.3745e-10, 2.1512e-10, 1.3217e-10, 8.7893e-11, 5.1523e-11, 3.7827e-11, 2.3103e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     274.0,  434530.2,4195599.0, 2317.1, 35.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.9911e-09, 2.8517e-09, 1.9821e-09, 1.2826e-09, 8.2118e-10, 4.9397e-10, 3.3403e-10, 2.1928e-10, 1.2696e-10, 8.5608e-11, 4.9973e-11, 3.5427e-11, 2.2651e-11, 1.3684e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     275.0,  434562.0,4195611.5, 2317.0, 35.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.8559e-09, 2.6959e-09, 1.9142e-09, 1.2498e-09, 7.9619e-10, 4.8068e-10, 3.2410e-10, 2.1048e-10, 1.1710e-10, 8.3976e-11, 5.2027e-11, 3.5392e-11, 2.1312e-11, 1.3716e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     276.0,  434595.4,4195623.0, 2317.0, 36.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.8375e-09, 2.7138e-09, 1.9161e-09, 1.2115e-09, 7.7069e-10, 4.8068e-10, 3.1693e-10, 2.0326e-10, 1.1594e-10, 7.9954e-11, 4.9800e-11, 3.5858e-11, 2.2775e-11, 1.4680e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     277.0,  434630.2,4195634.0, 2317.3, 36.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.8210e-09, 2.7254e-09, 1.8962e-09, 1.1902e-09, 7.7026e-10, 4.7752e-10, 3.1548e-10, 2.0542e-10, 1.1963e-10, 8.1857e-11, 4.9586e-11, 3.4971e-11, 2.3439e-11, 1.7373e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     278.0,  434665.2,4195644.5, 2317.8, 35.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.8819e-09, 2.7914e-09, 1.9413e-09, 1.2230e-09, 7.6636e-10, 4.8651e-10, 3.1610e-10, 2.0043e-10, 1.2573e-10, 8.4116e-11, 5.0982e-11, 3.2487e-11, 2.4054e-11, 1.6675e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     279.0,  434699.2,4195654.0, 2318.1, 34.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.9102e-09, 2.8587e-09, 1.9620e-09, 1.2819e-09, 8.0080e-10, 4.8799e-10, 3.1672e-10, 2.0808e-10, 1.2648e-10, 8.5249e-11, 4.9715e-11, 2.9879e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     280.0,  434732.9,4195664.5, 2318.7, 33.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.9159e-09, 2.9702e-09, 1.9973e-09, 1.2889e-09, 8.1112e-10, 5.0131e-10, 3.2154e-10, 2.1324e-10, 1.3036e-10, 9.0202e-11, 4.8091e-11, 3.0013e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     281.0,  434766.6,4195676.0, 2319.0, 33.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.8857e-09, 2.9762e-09, 2.0232e-09, 1.2791e-09, 8.0080e-10, 5.0757e-10, 3.2475e-10, 2.1262e-10, 1.3076e-10, 8.7667e-11, 4.9121e-11, 2.9960e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     282.0,  434796.5,4195687.5, 2319.0, 33.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.8838e-09, 3.0079e-09, 2.0035e-09, 1.2681e-09, 7.7993e-10, 5.0286e-10, 3.2867e-10, 2.1293e-10, 1.2976e-10, 8.7968e-11, 4.8912e-11, 2.9987e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     283.0,  434826.2,4195699.5, 2319.0, 33.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.8338e-09, 2.9449e-09, 1.9650e-09, 1.2478e-09, 7.7948e-10, 4.9397e-10, 3.2410e-10, 2.1340e-10, 1.2155e-10, 8.5825e-11, 4.6553e-11, 3.3335e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     284.0,  434857.6,4195711.0, 2319.0, 33.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.8320e-09, 2.9274e-09, 1.9209e-09, 1.2458e-09, 7.7948e-10, 4.8681e-10, 3.2955e-10, 2.1170e-10, 1.2361e-10, 8.3628e-11, 4.9544e-11, 3.4490e-11, 2.4247e-11, 1.5355e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     285.0,  434890.4,4195722.5, 2319.0, 32.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.8801e-09, 2.8956e-09, 1.9491e-09, 1.2465e-09, 7.9207e-10, 4.9007e-10, 3.2911e-10, 2.0793e-10, 1.2226e-10, 8.0472e-11, 5.1705e-11, 3.1793e-11, 2.4191e-11, 1.5566e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     286.0,  434924.1,4195733.5, 2319.2, 31.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.9755e-09, 2.9114e-09, 1.9881e-09, 1.2917e-09, 8.0313e-10, 5.0916e-10, 3.3200e-10, 2.0197e-10, 1.2425e-10, 8.5320e-11, 5.2398e-11, 3.1764e-11, 2.2602e-11, 1.5762e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     287.0,  434956.5,4195744.0, 2319.6, 30.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.1302e-09, 2.9807e-09, 2.0977e-09, 1.3088e-09, 8.0687e-10, 5.2181e-10, 3.3022e-10, 2.0719e-10, 1.2648e-10, 8.5106e-11, 5.3251e-11, 3.1124e-11, 2.4109e-11, 1.6187e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     288.0,  434987.7,4195754.0, 2319.9, 30.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.2362e-09, 3.0668e-09, 2.1281e-09, 1.3382e-09, 8.2166e-10, 5.3258e-10, 3.2627e-10, 2.1418e-10, 1.3288e-10, 8.4608e-11, 5.4976e-11, 3.2092e-11, 2.4302e-11, 1.4750e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     289.0,  435019.1,4195765.0, 2320.0, 29.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.3490e-09, 3.1991e-09, 2.1430e-09, 1.3526e-09, 8.2996e-10, 5.3742e-10, 3.2605e-10, 2.2009e-10, 1.3720e-10, 8.5320e-11, 5.2680e-11, 3.0312e-11, 2.3002e-11, 1.5186e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     290.0,  435050.6,4195776.0, 2320.0, 29.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.4038e-09, 3.2349e-09, 2.1157e-09, 1.3330e-09, 8.2555e-10, 5.3811e-10, 3.2133e-10, 2.2543e-10, 1.3807e-10, 8.3420e-11, 5.4028e-11, 3.0013e-11, 2.3413e-11, 1.4680e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     291.0,  435081.7,4195787.0, 2320.0, 29.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.4015e-09, 3.3356e-09, 2.1022e-09, 1.3390e-09, 8.2898e-10, 5.3672e-10, 3.2260e-10, 2.2509e-10, 1.3829e-10, 8.0083e-11, 5.2586e-11, 3.1325e-11, 2.2750e-11, 1.4523e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     292.0,  435112.1,4195798.0, 2320.0, 30.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.9989e-09, 3.0248e-09, 1.9770e-09, 1.2566e-09, 7.9389e-10, 5.1267e-10, 3.1734e-10, 2.1262e-10, 1.3559e-10, 7.8684e-11, 5.0893e-11, 3.1942e-11, 2.3810e-11, 1.4505e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     293.0,  435142.6,4195809.0, 2320.0, 32.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.5908e-09, 2.6507e-09, 1.8438e-09, 1.1810e-09, 7.5110e-10, 4.8010e-10, 3.1303e-10, 2.0778e-10, 1.2801e-10, 7.9697e-11, 4.9332e-11, 3.3271e-11, 2.2024e-11, 1.4732e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     294.0,  435173.3,4195819.0, 2320.0, 32.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.6189e-09, 2.6569e-09, 1.8519e-09, 1.1732e-09, 7.3032e-10, 4.6687e-10, 3.0902e-10, 2.0513e-10, 1.2667e-10, 8.0472e-11, 5.0364e-11, 3.2518e-11, 1.9036e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     295.0,  435204.3,4195829.0, 2320.0, 32.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.6457e-09, 2.6262e-09, 1.8943e-09, 1.1865e-09, 7.5867e-10, 4.7553e-10, 3.1466e-10, 2.0354e-10, 1.2271e-10, 8.4467e-11, 5.3783e-11, 3.3691e-11, 1.8762e-11, 1.3407e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     296.0,  435237.1,4195839.0, 2320.2, 32.1, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.8192e-09, 2.7462e-09, 1.9680e-09, 1.2392e-09, 7.9527e-10, 4.8504e-10, 3.2112e-10, 1.9563e-10, 1.2050e-10, 8.8423e-11, 5.5281e-11, 3.4867e-11, 2.0960e-11, 1.4488e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     297.0,  435270.5,4195849.0, 2320.6, 32.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.0506e-09, 2.9215e-09, 2.0691e-09, 1.2889e-09, 8.1732e-10, 4.8710e-10, 3.2867e-10, 1.9848e-10, 1.1972e-10,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     298.0,  435303.4,4195859.5, 2320.9, 32.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.1975e-09, 3.1099e-09, 2.1157e-09, 1.3125e-09, 8.3441e-10, 4.9246e-10, 3.2978e-10, 1.9821e-10, 1.2536e-10, 9.1476e-11, 5.4774e-11, 3.5321e-11, 2.1268e-11, 1.4786e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     299.0,  435335.7,4195869.5, 2321.0, 32.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.3310e-09, 3.1490e-09, 2.1000e-09, 1.3002e-09, 8.1636e-10, 4.7723e-10, 3.2475e-10, 1.9603e-10, 1.2262e-10, 9.0045e-11, 5.7553e-11, 3.5075e-11, 2.3945e-11, 1.5261e-11, 8.6547e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     300.0,  435365.8,4195879.5, 2321.0, 32.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.1721e-09, 3.0874e-09, 2.0497e-09, 1.3074e-09, 8.1732e-10, 4.7981e-10, 3.2933e-10, 2.0528e-10, 1.3391e-10, 8.8119e-11, 5.5589e-11, 3.6371e-11, 2.4956e-11, 1.5902e-11, 9.4212e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     301.0,  435395.8,4195891.0, 2321.0, 32.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.0286e-09, 3.1277e-09, 2.1247e-09, 1.3420e-09, 8.2898e-10, 4.9609e-10, 3.3745e-10, 2.0988e-10, 1.3785e-10, 8.8958e-11, 5.3395e-11, 3.6297e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     302.0,  435426.3,4195904.5, 2321.1, 30.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.3287e-09, 3.4114e-09, 2.2399e-09, 1.4167e-09, 8.5108e-10, 5.1721e-10, 3.5875e-10, 2.2058e-10, 1.4549e-10, 8.6996e-11, 5.5230e-11, 3.7630e-11, 2.4611e-11, 1.6481e-11, 1.0615e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     303.0,  435454.7,4195918.0, 2321.2, 28.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 5.1069e-09, 3.8485e-09, 2.5498e-09, 1.5243e-09, 9.1839e-10, 5.6839e-10, 3.7623e-10, 2.3604e-10, 1.5295e-10, 9.4708e-11, 5.6372e-11, 3.6858e-11, 2.4725e-11, 1.5982e-11, 1.0112e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     304.0,  435481.8,4195931.5, 2322.0, 26.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 5.5200e-09, 4.0228e-09, 2.6682e-09, 1.6223e-09, 9.6266e-10, 6.0457e-10, 3.8957e-10, 2.4652e-10, 1.5478e-10, 9.3193e-11, 6.1297e-11, 3.8963e-11, 2.4526e-11, 1.6187e-11, 1.0875e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     305.0,  435509.4,4195945.5, 2322.5, 26.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 5.6190e-09, 4.0302e-09, 2.7343e-09, 1.7028e-09, 9.9108e-10, 6.2637e-10, 3.9639e-10, 2.4495e-10, 1.5706e-10, 9.5051e-11, 6.0516e-11, 4.0202e-11, 2.3945e-11, 1.6354e-11, 9.9480e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     306.0,  435538.1,4195959.0, 2322.8, 26.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 5.4435e-09, 3.8950e-09, 2.6386e-09, 1.6559e-09, 9.9108e-10, 6.2324e-10, 3.9281e-10, 2.4033e-10, 1.6009e-10, 9.0281e-11, 6.5329e-11, 4.0733e-11, 2.4302e-11, 1.5186e-11, 8.9057e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     307.0,  435568.2,4195972.5, 2322.3, 28.2, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 5.0599e-09, 3.6822e-09, 2.4791e-09, 1.5770e-09, 9.3737e-10, 5.9995e-10, 3.7459e-10, 2.3188e-10, 1.5478e-10, 9.1961e-11, 6.4859e-11, 3.8922e-11, 2.3571e-11, 1.5317e-11, 8.4663e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     308.0,  435599.4,4195986.0, 2321.7, 29.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.7065e-09, 3.3704e-09, 2.2918e-09, 1.4494e-09, 9.0231e-10, 5.7223e-10, 3.6758e-10, 2.2374e-10, 1.5425e-10, 8.6701e-11, 6.5668e-11, 3.8839e-11, 2.5072e-11, 1.5223e-11, 9.0761e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     309.0,  435629.1,4195998.0, 2322.0, 30.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.4622e-09, 3.1789e-09, 2.2032e-09, 1.3940e-09, 8.5521e-10, 5.3054e-10, 3.5247e-10, 2.1262e-10, 1.4902e-10, 8.7517e-11, 5.8383e-11, 3.6186e-11, 2.5368e-11, 1.5624e-11, 9.5328e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     310.0,  435660.5,4196011.0, 2322.2, 32.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.0728e-09, 2.8799e-09, 2.0348e-09, 1.2647e-09, 8.3243e-10, 5.1428e-10, 3.3178e-10, 2.0808e-10, 1.4633e-10, 8.5392e-11, 5.8439e-11, 3.2704e-11, 2.3757e-11, 1.5112e-11, 1.0181e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     311.0,  435692.4,4196024.0, 2322.9, 32.9, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.7475e-09, 2.8503e-09, 1.9640e-09, 1.2478e-09, 8.0687e-10, 5.0224e-10, 3.3022e-10, 2.0793e-10, 1.4051e-10, 8.6848e-11, 5.7227e-11, 3.1441e-11, 2.2926e-11, 1.3955e-11, 8.9845e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     312.0,  435724.7,4196037.5, 2323.0, 33.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.7581e-09, 2.9013e-09, 1.9953e-09, 1.2519e-09, 7.9344e-10, 5.0568e-10, 3.2497e-10, 2.1232e-10, 1.3644e-10, 8.8271e-11, 5.6478e-11, 3.3080e-11, 2.3597e-11, 1.3684e-11, 9.4582e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     313.0,  435757.4,4196050.0, 2323.1, 32.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.9541e-09, 2.9274e-09, 2.0412e-09, 1.2840e-09, 8.0453e-10, 5.2148e-10, 3.2823e-10, 2.1766e-10, 1.3288e-10, 8.8958e-11, 5.7883e-11, 3.3561e-11, 2.4082e-11, 1.4352e-11, 1.0223e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     314.0,  435790.7,4196062.5, 2323.1, 32.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.2189e-09, 3.0732e-09, 2.0933e-09, 1.3241e-09, 8.1159e-10, 5.3986e-10, 3.4494e-10, 2.2543e-10, 1.3360e-10, 8.8804e-11, 5.9232e-11, 3.2274e-11, 2.3129e-11, 1.4267e-11, 9.4335e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     315.0,  435825.1,4196074.0, 2323.6, 31.5, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.4061e-09, 3.2435e-09, 2.1734e-09, 1.3765e-09, 8.3392e-10, 5.5972e-10, 3.5697e-10, 2.2475e-10, 1.3763e-10, 8.9732e-11, 5.7828e-11, 3.3399e-11, 2.4498e-11, 1.4697e-11, 9.1108e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     316.0,  435859.5,4196084.0, 2324.3, 30.7, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.5364e-09, 3.3393e-09, 2.2867e-09, 1.4292e-09, 8.6567e-10, 5.6992e-10, 3.7268e-10, 2.2577e-10, 1.4198e-10, 9.3276e-11, 5.9232e-11, 3.5251e-11, 2.6417e-11, 1.4839e-11, 9.2281e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     317.0,  435895.1,4196093.0, 2324.8, 30.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.5755e-09, 3.3722e-09, 2.3126e-09, 1.4469e-09, 8.8285e-10, 5.6234e-10, 3.7459e-10, 2.2026e-10, 1.4198e-10, 8.8881e-11, 5.6425e-11, 3.5641e-11, 2.7003e-11, 1.5149e-11, 1.0002e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     318.0,  435931.2,4196101.5, 2324.8, 30.8, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.5779e-09, 3.3630e-09, 2.2815e-09, 1.4546e-09, 8.8559e-10, 5.5565e-10, 3.6971e-10, 2.1512e-10, 1.4062e-10, 8.7442e-11, 5.6266e-11, 3.7010e-11, 2.7679e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     319.0,  435967.3,4196110.5, 2324.6, 31.4, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.3992e-09, 3.2979e-09, 2.2020e-09, 1.4069e-09, 8.7258e-10, 5.5091e-10, 3.4470e-10, 2.1155e-10, 1.3350e-10, 8.6261e-11, 5.4624e-11, 3.6745e-11, 2.7473e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     320.0,  436003.2,4196119.5, 2324.1, 32.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.2645e-09, 3.2418e-09, 2.1281e-09, 1.3602e-09, 8.3293e-10, 5.3638e-10, 3.3380e-10, 2.0426e-10, 1.3196e-10, 8.6188e-11, 5.3347e-11, 3.8307e-11, 2.6707e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     321.0,  436038.0,4196129.5, 2324.6, 34.0, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 4.0246e-09, 3.0064e-09, 2.0056e-09, 1.2805e-09, 7.9435e-10, 5.1983e-10, 3.2197e-10, 1.9807e-10, 1.2343e-10, 8.5536e-11, 4.9459e-11, 3.6972e-11, 2.4956e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     322.0,  436072.5,4196140.5, 2324.9, 34.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.7723e-09, 2.7633e-09, 1.8981e-09, 1.2146e-09, 7.4489e-10, 4.7411e-10, 3.0606e-10, 1.9603e-10, 1.1878e-10, 8.4256e-11, 5.0189e-11, 3.3724e-11, 2.4696e-11, 1.4151e-11, 8.5283e-12,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     323.0,  436107.6,4196152.0, 2325.0, 35.3, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.4944e-09, 2.5215e-09, 1.7298e-09, 1.1589e-09, 6.9998e-10, 4.5266e-10, 2.9488e-10, 1.9232e-10, 1.1449e-10, 8.2735e-11, 4.9843e-11, 3.0755e-11, 2.2901e-11, 1.2140e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
100101,     324.0,  436143.4,4196164.0, 2325.0, 36.6, 0, 0, 0, 0, 0, 0,        NaN,        NaN,        NaN,        NaN,        NaN, 3.2338e-09, 2.3982e-09, 1.6344e-09, 1.0938e-09, 6.5209e-10, 4.2941e-10, 2.7012e-10, 1.8413e-10, 1.1554e-10, 7.9506e-11, 4.7213e-11, 2.9172e-11, 2.1047e-11, 1.2102e-11,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN,        NaN
